Target,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196
-3.3,173.256,154.104,173.1415788,72,0,0.403985967,-0.449713871,0.449713871,0.403985967,10.13448928,-0.663372045,10.13448928,0.473668981,2.861387339,115.0961628,9.234204519,7.843594318,7.843594318,5.77005561,4.692705341,4.692705341,2.935264259,2.935264259,1.742211929,1.742211929,1.055153174,1.055153174,-0.73,402.8484648,11.27,8.367370983,9.27,74.27374597,10.47053043,0,0,0,0,6.093240071,0,4.794537184,0,0,39.02784531,6.420821623,0,6.606881965,9.531400138,6.093240071,0,0,5.733667477,45.44866694,6.606881965,0,0,0,5.733667477,4.794537184,0,0,12.70012204,4.736862954,0,45.44866694,0,0,0,0,52.32,6.093240071,4.794537184,0,0,6.606881965,12.84164325,25.68328649,0,0,11.66060015,5.733667477,0,0,0,0,0,0,0,0,0,28.66666667,0.888888889,12,2,3,0,0,0,0,0,0,2,1,3,7,0,0,0,0,2.4422,48.9114,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0
-3.35,203.351,182.183,203.1343853,78,0,0.281117476,-0.333888304,0.333888304,0.281117476,11.52792045,0.247962963,11.52792045,0.247962963,3.705530369,138.8864354,10.10444801,9.006350864,9.822847444,6.256748817,5.174306098,6.159904658,3.04759175,4.093756027,1.851165631,2.968687532,1.008134023,1.789839318,-0.18,696.2250733,12.82,8.419687014,5.967938871,86.06819585,4.899909731,0,0,0,5.239211713,0,4.794537184,0,0,0,32.03018097,19.76538045,18.84236642,0,4.794537184,17.00109666,0,4.899909731,0,40.03367647,18.84236642,0,0,0,0,4.794537184,0,11.76188495,28.98148786,0,0,40.03367647,0,0,0,0,20.31,0,4.794537184,0,5.239211713,0,38.10483129,11.76188495,0,11.82364693,13.8474744,0,0,1.446552343,0,0,0,0,0,0,0,26.05344766,0.9,13,0,2,0,0,0,0,0,0,2,0,3,6,0,0,0,0,3.3716,60.3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-3.38,240.215,228.119,240.0746215,92,0,0.317369672,-0.501887539,0.501887539,0.317369672,10.68268849,-0.825185185,10.68268849,0.186481481,3.480470536,472.009216,13.16277223,9.413791537,9.413791537,7.879116515,5.03719815,5.03719815,3.726245132,3.726245132,2.654848684,2.654848684,1.465814368,1.465814368,-2.18,4459.625302,12.88747638,4.770617543,2.494759843,96.99135677,5.106527395,0,5.749511833,0,5.687386275,5.687386275,20.22863654,0,0,0,13.8474744,12.33872767,11.62981856,15.91298917,14.95314949,11.37477255,0,0,0,26.18620207,0,37.92482217,0,5.749511833,0,11.37477255,5.749511833,0,14.95314949,0,20.22863654,31.74965356,12.13273414,0,0,0,106.51,21.28352021,25.33516393,0,17.16874381,6.420821623,6.066367068,6.066367068,6.9237372,6.9237372,0,0,0,0,0,0,0,0,0,0,0,55.5,0.4,17,1,7,0,0,0,1,0,1,5,1,7,4,0,0,0,1,2.7221,60.1216,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.38,213.664,201.568,213.0556563,76,0,0.411370985,-0.446591943,0.446591943,0.411370985,11.15775699,-0.470123457,11.15775699,0.130385015,2.559925674,325.6529664,10.55204176,8.0812124,8.837141346,6.5753874,4.309000531,4.686965004,3.089410747,3.525846528,1.413757502,1.648854605,0.92762546,1.117913308,-1.22,1087.970162,10.85824726,4.861820261,3.661951242,88.01936732,4.736862954,0,0,0,0,6.093240071,5.316788604,4.794537184,0,0,17.66730696,32.0465756,10.71001959,6.103966388,9.531400138,23.38156624,0,0,0,19.95144079,5.316788604,29.28810159,0,0,5.316788604,10.48192346,0,11.60093989,12.19720646,4.736862954,0,13.8474744,24.26546827,5.022633314,0,0,38.33,6.093240071,4.794537184,0,6.103966388,10.71001959,0,0,38.11294267,0,5.316788604,16.33780284,0,5.741914088,0,0,0,0,0,0,0,29.70253036,0.3,14,1,3,0,0,0,1,0,1,2,1,4,2,0,0,0,1,3.2969,56.6917,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.39,172.268,152.108,172.1463299,72,0,0.305267426,-0.465969208,0.465969208,0.305267426,10.8535219,-0.047223639,10.8535219,0.047223639,3.029622621,110.4062069,9.234204519,8.266244049,8.266244049,5.808060412,4.964690378,4.964690378,2.969234732,2.969234732,1.789779436,1.789779436,1.106047379,1.106047379,-0.53,423.6427793,11.47,8.565510984,7.575596621,75.29879739,4.736862954,0,0,0,0,5.969305288,4.794537184,0,0,0,32.60702369,13.34455882,6.420821623,6.606881965,9.531400138,5.969305288,0,0,0,52.37240414,6.606881965,0,0,0,0,0,0,0,12.57618725,9.531400138,0,52.37240414,0,0,0,0,26.3,0,4.794537184,0,5.969305288,13.02770359,12.84164325,19.26246487,0,6.9237372,6.9237372,4.736862954,0,0,0,0,0,0,0,0,0,26.66666667,0.9,12,0,2,0,0,0,0,0,0,2,0,2,7,0,0,0,0,2.91,50.009,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
-3.4,215.362,194.194,215.1343853,82,0,0.281358523,-0.330905358,0.330905358,0.281358523,11.76243008,0.279537037,11.76243008,0.279537037,2.459331222,178.1263449,10.38890506,9.290807914,10.10730449,6.79122366,5.725667022,6.711265582,3.776769448,4.992035704,2.85847817,3.62861258,2.135468515,2.826412426,-0.18,1607.030227,11.8923589,6.330980784,3.19235035,91.42730681,4.899909731,0,0,0,5.239211713,0,4.794537184,0,0,0,37.94808702,25.51823405,12.58659724,0,4.794537184,17.00109666,0,4.899909731,0,51.99342334,12.29761001,0,0,0,0,4.794537184,0,11.76188495,28.47857229,0,0,45.95158251,0,0,0,0,20.31,0,4.794537184,0,5.239211713,6.041840829,12.29761001,43.86599306,0,6.9237372,11.82364693,0,0,1.444626795,0,0,0,0,0,0,0,26.88870654,0.909090909,14,0,2,1,0,1,0,0,0,2,0,3,3,1,0,1,1,3.5141,62.781,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-3.46,285.343,266.191,285.1364935,110,0,0.246049143,-0.453595078,0.453595078,0.246049143,11.93149016,0.101885813,11.93149016,0.101885813,1.559654715,571.3979945,14.49335306,11.95605104,11.95605104,10.32649984,7.361169176,7.361169176,5.216878217,5.216878217,3.70294988,3.70294988,2.541040644,2.541040644,-2.23,122221.3537,13.73934836,6.480399704,3.453925249,124.2033442,14.37363564,0,11.49902367,12.70012204,0,0,4.794537184,0,0,0,24.29442739,36.9586505,19.16553292,0,14.26826309,11.98319984,0,4.899909731,0,19.26246487,19.88245512,41.99061302,0,11.49902367,9.473725908,0,11.49902367,0,30.68954458,4.794537184,0,24.82591636,36.42716153,0,6.076020107,0,38.77,0,4.794537184,0,12.70012204,0,42.99363122,6.420821623,12.15204021,35.25105115,0,9.473725908,0,0,0,0,0,0,0,0,0,45.66666667,0.352941176,21,0,4,0,2,2,1,0,1,3,0,4,3,0,1,1,3,2.9972,81.17,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.46,570.675,569.667,570.628791,50,0,0.092609981,-0.343691835,0.343691835,0.092609981,3.233796296,1.237962963,3.233796296,1.237962963,3.292165666,206.2166615,7.016507858,4.011857892,12.64185106,4.125897658,2.005928946,6.320925528,1.380928946,5.695925528,0.79760733,7.669391336,0.398803665,3.834695668,2.2,109.1617784,9.289285714,3.736703601,2.070547035,107.687916,4.983978521,0,0,0,0,0,0,0,0,0,0,90.36348251,0,14.54168209,0,90.36348251,0,4.983978521,0,0,0,14.54168209,0,0,0,0,0,90.36348251,4.983978521,0,14.54168209,0,0,0,0,0,15.79,0,0,0,0,0,0,14.54168209,0,0,95.34746103,0,0,0,0,0,0,0,0,0,5.139259259,3.233796296,0,9,1,1,0,0,0,0,1,1,0,1,5,0,0,0,0,1,3.4331,71.6607,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.54,235.906,231.874,233.8679743,42,0,0.018597542,-0.060024281,0.060024281,0.018597542,3.332083333,1.103587963,3.332083333,1.103587963,3.077660438,166.3883389,5.983127663,4.065330023,7.237323101,3.7876937,2.199331678,3.785328217,1.439890104,3.271241162,0.786663949,1.773167226,0.459914229,1.565583126,0.18,64.0524865,6.302249389,2.646097475,1.600119577,65.16649833,0,0,0,0,0,0,0,0,0,0,37.92625486,18.19910121,8.945439032,0,0,31.8598878,0,0,0,0,0,33.21090731,0,0,0,0,0,31.8598878,0,0,0,0,33.21090731,0,0,0,0,0,0,0,0,0,8.945439032,0,0,24.26546827,31.8598878,0,0,0,0,0,0,0,0,0,2.207175926,7.961990741,0,8,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,3.2116,41.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.54,206.289,188.145,206.1419132,82,0,0.32081664,-0.330653043,0.330653043,0.32081664,11.34584199,-0.104354686,11.34584199,0.104354686,2.685768989,327.9802853,11.42228525,9.742213232,9.742213232,7.002907755,5.086901012,5.086901012,4.101288762,4.101288762,2.234801556,2.234801556,1.186631778,1.186631778,-1.51,1908.906587,11.56412898,4.823126731,3.273629291,91.09227376,10.21669833,0,0,0,0,6.031114512,0,4.794537184,0,0,25.98020854,23.61409167,19.78273024,0,4.794537184,11.71850079,0,4.899909731,0,19.76538045,19.41213257,29.82891977,0,0,5.316788604,10.48192346,0,0,25.02636821,0,0,25.32883194,24.26546827,0,0,0,32.34,0,4.794537184,0,6.031114512,5.917906046,5.687386275,10.46336122,14.09534397,24.26546827,19.164263,0,0,0,0,0,0,0,0,0,0,33.83333333,0.416666667,15,1,3,0,0,0,1,0,1,1,1,3,2,0,0,0,1,2.9035,63.2367,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-3.55,186.295,164.119,186.1619799,78,0,0.302839557,-0.48123039,0.48123039,0.302839557,10.17334373,-0.661126866,10.17334373,0.342222222,2.872918759,121.2586864,9.9413113,8.719422917,8.719422917,6.27005561,5.488391115,5.488391115,3.618612277,3.618612277,2.244195557,2.244195557,1.410109202,1.410109202,-0.53,673.234929,12.47,9.557183958,11.47,81.34442802,5.106527395,0,0,0,0,5.969305288,4.794537184,0,0,0,51.86948856,6.420821623,6.420821623,0,9.901064579,5.969305288,0,0,0,64.71113181,0,0,0,0,0,0,0,0,11.07583268,4.794537184,0,64.71113181,0,0,0,0,37.3,5.969305288,4.794537184,0,0,6.420821623,12.84164325,38.52492974,0,0,6.9237372,5.106527395,0,0,0,0,0,0,0,0,0,30.16666667,0.909090909,13,1,2,0,0,0,0,0,0,1,1,2,9,0,0,0,0,3.6018,54.8628,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
-3.59,306.446,276.206,306.2194948,124,0,0.13865447,-0.393119728,0.393119728,0.13865447,12.4117259,-0.336719577,12.4117259,0.14473835,1.689597318,489.0719678,15.69830613,13.92363135,13.92363135,10.35984445,9.254945534,9.254945534,9.155214511,9.155214511,8.278984086,8.278984086,7.132899722,7.132899722,-0.41,121544.3721,15.13729512,4.796087701,1.844129056,133.0348741,10.21305479,5.783244946,0,0,0,0,4.794537184,0,0,0,13.8474744,74.03236601,11.83581209,12.20793278,15.00759197,5.783244946,0,0,34.50160512,77.42198016,0,0,0,0,0,0,0,0,28.20423251,4.794537184,34.50160512,65.21404738,0,0,0,0,57.53,0,15.00759197,0,23.03791371,35.87569075,38.52492974,6.420821623,0,0,13.8474744,0,0,0,0,0,0,0,0,0,0,47.16666667,0.947368421,22,2,3,4,0,4,0,0,0,3,2,3,0,4,0,4,4,2.9299,84.1306,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.62,288.255,276.159,288.0633881,108,0,0.173909225,-0.507678567,0.507678567,0.173909225,12.11972616,-0.668796296,12.11972616,0.018303099,2.01392325,737.1839684,15.14589989,10.77655936,10.77655936,9.952397498,6.231588968,6.231588968,4.819977148,4.819977148,3.356230328,3.356230328,2.351826692,2.351826692,-2.89,56060.20208,13.10974753,4.588186557,2.202969353,119.0294949,25.16297253,28.91595338,17.28226861,0,0,0,4.794537184,0,0,0,6.066367068,17.69618563,12.13273414,6.420821623,29.95750972,5.783244946,0,0,0,12.52478801,0,41.45873833,0,28.74755917,4.736862954,0,28.74755917,0,26.20935453,0,0,28.44622818,30.33183534,0,0,0,107.22,6.103966388,25.22064676,0,46.51507723,5.563451492,6.066367068,24.26546827,0,0,0,4.736862954,0,0,0,0,0,0,0,0,0,60.66666667,0.133333333,21,4,6,0,1,1,2,0,2,6,4,6,1,0,0,0,3,2.2155,71.8597,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.66,216.192,208.128,216.0422587,80,0,0.335825578,-0.489678795,0.489678795,0.335825578,11.17309996,-0.405827664,11.17309996,0.405827664,2.59603906,720.5360958,11.12095586,8.519744508,8.519744508,7.792024998,4.774613617,4.774613617,3.421549311,3.421549311,2.487084304,2.487084304,1.791557638,1.791557638,-2.23,8893.47745,9.029263936,3.131017244,1.129271813,90.03388772,13.57116483,0,11.16604028,5.749511833,0,5.625586319,0,4.794537184,0,0,0,18.19910121,16.8388155,13.37296054,13.57116483,21.93848871,0,0,0,0,7.109797541,40.94875477,0,5.749511833,10.36244927,0,5.749511833,0,7.109797541,0,0,0,44.15747033,0,21.93848871,0,52.58,5.625586319,4.794537184,0,0,16.91555212,10.77244843,13.17616461,12.32953006,12.13273414,0,13.57116483,0,0,0,0,0,0,0,0,10.42145219,29.07854781,0.083333333,16,0,4,0,0,0,1,2,3,4,0,4,1,0,0,0,3,2.5478,58.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.66,408.362,392.234,408.0845175,152,0,0.343976217,-0.506574237,0.506574237,0.343976217,12.81962365,-1.757720144,12.81962365,0.060827035,2.089383687,1296.934233,21.4134846,15.74717614,15.74717614,14.43475941,9.096714615,9.096714615,6.4809828,6.4809828,4.739387434,4.739387434,3.410533376,3.410533376,-4.07,6305106.828,19.25529632,7.397505031,2.984420416,168.1078075,23.78421962,28.58297,0,0,0,17.22047793,4.794537184,9.589074368,0,0,24.26546827,31.18920547,0,28.50623338,28.5787568,27.907794,0,0,0,12.84164325,6.606881965,80.49808654,0,11.49902367,11.25117264,0,11.49902367,0,22.78924204,9.531400138,0,23.96854623,66.95431279,0,21.93848871,0,127.18,45.76431062,24.59666634,0,28.54537068,0,0,24.26546827,31.18920547,0,0,13.57116483,0,0,0,0,0,0,0,0,10.46797666,72.19869,0.136363636,30,2,8,0,0,0,2,2,4,8,2,8,4,0,0,0,4,3.0056,106.7736,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.66,330.749,319.661,330.0077201,112,0,0.337344533,-0.477582972,0.477582972,0.337344533,11.34944843,-4.105997483,11.34944843,0.16255102,2.406625749,771.1955159,15.62095586,10.53762792,12.11005344,9.786712266,5.646848445,7.571132396,4.111292521,6.04833759,2.642156895,4.017734396,1.690131537,2.789254979,-2.03,47413.2531,15.36057083,5.761535947,3.542232258,124.9222617,14.84046694,10.65573089,0,10.02329115,0,5.969305288,0,18.35130791,0,0,11.60093989,24.26546827,0,29.08139048,22.7360125,33.28092261,0,0,5.138973738,11.44023988,5.316788604,46.87496349,0,0,10.45576234,5.687386275,0,11.60093989,19.49362967,16.56804756,0,16.11823609,39.84126568,5.022633314,0,0,122.63,20.88807992,13.21233417,0,22.81822749,5.760247419,6.066367068,12.32953006,12.13273414,0,5.316788604,26.26359196,0,1.729802108,0,0,0,0,0,0,27.80389407,33.9940816,0.083333333,21,4,7,0,0,0,1,1,2,5,3,9,5,0,0,0,2,1.8907,75.8192,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-3.66,134.222,120.11,134.1095504,54,0,-0.013185421,-0.062248045,0.062248045,0.013185421,2.224537037,0.292916667,2.224537037,0.292916667,2.966043179,191.028337,7.612884175,6.886751346,6.886751346,4.605171716,3.660683603,3.660683603,3.616025404,3.616025404,1.639814472,1.639814472,0.938152853,0.938152853,-0.78,165.6373293,7.32845987,2.451790186,1.598288066,62.89117158,0,0,0,0,0,0,0,0,0,0,51.10304694,10.97844196,0,0,0,0,0,0,0,26.18620207,0,35.89528683,0,0,0,0,0,0,0,5.414990469,0,26.33466309,30.33183534,0,0,0,0,0,0,0,0,5.414990469,0,5.563451492,0,0,51.10304694,0,0,0,0,0,0,0,0,0,0,18.91666667,0.4,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2.9841,45.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.67,179.222,170.15,179.0734993,66,0,0.070922712,-0.247797309,0.247797309,0.070922712,4.577685185,1.061296296,4.577685185,1.061296296,2.523732645,493.9563512,9.380468889,7.643366018,7.643366018,6.93265299,4.679264403,4.679264403,3.373772416,3.373772416,2.425416324,2.425416324,1.720102218,1.720102218,-1.89,3255.128956,7.507895748,2.807968483,1.06185745,82.01438016,0,0,0,0,0,0,0,4.983978521,0,0,36.39820241,18.19910121,10.77244843,11.03340144,0,21.80584986,0,4.983978521,0,0,0,54.59730362,0,0,0,0,0,0,4.983978521,0,0,0,54.59730362,0,21.80584986,0,12.89,0,0,0,0,0,11.03340144,10.77244843,0,36.39820241,23.18307973,0,0,0,0,0,0,0,0,0,0,27.66666667,0,14,0,1,0,0,0,2,1,3,1,0,1,0,0,0,0,3,3.388,59.249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-3.68,86.178,72.066,86.10955045,38,0,-0.04480471,-0.065128474,0.065128474,0.04480471,2.277777778,0.935185185,2.277777778,0.935185185,2.754184786,19.21928095,4.991563832,4.991563832,4.991563832,2.808060412,2.808060412,2.808060412,1.921668296,1.921668296,1.39384685,1.39384685,0.288675135,0.288675135,0,19.80026906,6,3.2,2.25,40.5639616,0,0,0,0,0,0,0,0,0,0,33.61285484,5.917906046,0,0,0,0,0,0,5.917906046,33.61285484,0,0,0,0,0,0,0,0,0,0,5.917906046,33.61285484,0,0,0,0,0,0,0,0,0,0,5.917906046,12.84164325,0,0,20.7712116,0,0,0,0,0,0,0,0,0,0,10.33333333,1,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2.4425,29.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.68,217.378,194.194,217.1500354,84,0,0.281136084,-0.333096652,0.333096652,0.281136084,11.70310185,0.231388889,11.70310185,0.231388889,4.151457931,158.6704666,11.1378282,10.03973106,10.85622764,6.468432913,5.385990194,6.371588753,4.391596857,5.606863113,1.697081564,2.490906163,1.319915329,1.898511289,-0.18,741.0057641,13.82,7.156653982,6.30050834,92.43313797,4.899909731,0,0,0,5.239211713,0,4.794537184,0,0,0,46.38057095,17.5886657,13.08951281,0,4.794537184,17.00109666,0,4.899909731,11.83581209,34.618686,18.84236642,0,0,0,0,4.794537184,0,11.76188495,28.98148786,0,11.83581209,34.618686,0,0,0,0,20.31,0,4.794537184,0,5.239211713,11.83581209,18.84236642,11.76188495,0,11.82364693,27.6949488,0,0,1.41037037,0,0,0,0,0,0,0,28.2562963,0.909090909,14,0,2,0,0,0,0,0,0,2,0,3,5,0,0,0,0,3.4735,64.777,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-3.68,263.211,253.131,263.0017301,88,0,0.379519486,-0.424133019,0.424133019,0.379519486,10.41152952,-2.778400337,10.41152952,0.018069098,2.83268137,412.9417759,12.18179828,8.653318011,10.36424178,7.504149058,4.161039844,6.717078446,2.654659995,5.803598902,1.711965569,4.158852057,0.906883011,1.843139311,-1.01,3265.828092,13.05671114,5.358104007,3.244793186,97.53482686,13.57124149,5.749511833,0,0,5.687386275,6.718607232,10.11431827,0,0,0,0,12.13273414,38.15918531,4.923311049,18.49455253,24.2128496,0,0,0,0,14.21959508,34.37978654,0,5.749511833,4.523747162,5.687386275,5.749511833,6.718607232,19.14290613,20.85435041,10.11431827,0,24.26546827,0,0,0,70.83,11.64191828,10.11431827,0,5.687386275,5.749511833,0,38.48506336,0,0,0,25.37809757,0,4.981312726,0,0,0,0,0,0,15.12628606,26.19795677,0.25,16,0,6,0,0,0,1,0,1,6,0,8,5,0,0,0,1,2.4909,62.0274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
